Subject,Session,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,testEnd.DEVICE,testInstruction.DEVICE,Block,counterBalance,counterBalance.Cycle,counterBalance.Sample,Procedure[Block],Trial,consonant,isHighFreq,isTarget,Perception.DEVICE[Trial],Perception.Duration[Trial],Perception.OffsetTime[Trial],Perception.OnsetTime[Trial],Perception.RESP[Trial],Perception.RT[Trial],Perception.RTTime[Trial],Procedure[Trial],Production.DEVICE[Trial],Recording.Filename[Trial],Running[Trial],Stimuli[Trial],stressPattern,syllStr,targetWord,prodResp,isCorrect,sub_acc,wrd_acc,targetDUR,realRT,sub_rt,wrd_rt
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,68,dz,n,y,SRBOX,3000,1727460,1724460,,0,0,Procedure1,,,list1,ʧɪnʤəp,sw,cvc,chin,n,0,0.65,0.515151515,0.499500178,-499.500178,-499.500178,-499.500178
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,72,sh,n,y,SRBOX,3000,1739810,1736810,,0,0,Procedure1,,,list1,skɔɹʃɔb,ss,cvc,scar,n,0,0.65,0.909090909,0.453051312,-453.051312,-453.051312,-453.051312
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,73,ch,n,y,SRBOX,3000,1742910,1739910,,0,0,Procedure1,,,list1,stɔntʃəθ,sw,cvcc,staunch,n,0,0.65,0.212121212,0.554073654,-554.073654,-554.073654,-554.073654
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,77,s,y,y,SRBOX,3000,1759718,1757943,1,1775,1759718,Procedure1,Keyboard,./recording/65_pʌɫsɔm.wav,list1,pʌɫsɔm,ss,cvcc,pulse,pull,0,0.65,0.333333333,0.413295194,1361.704806,974.8578878,791.62936
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,79,p,y,y,SRBOX,3000,1769010,1766010,,0,0,Procedure1,,,list1,skʌmpaʊdʒ,ss,cvc,skum,n,0,0.65,0.333333333,0.604285937,-604.285937,-604.285937,-604.285937
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,83,k,y,y,SRBOX,3000,1781351,1779643,1,1702,1781345,Procedure1,SRBOX,./recording/65_hʌskəv.wav,list1,hʌskəv,sw,cvcc,husk,y,1,0.65,0.515151515,0.603452071,1098.547929,1098.547929,1098.547929
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,84,k,y,y,SRBOX,3000,1787560,1784560,,0,0,Procedure1,,,list1,dʌɫkæθ,ss,cvc,dull,n,0,0.65,0.181818182,0.331808724,-331.808724,-331.808724,-331.808724
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,85,dz,n,y,SRBOX,3000,1789254,1787643,1,1606,1789249,Procedure1,Keyboard,./recording/65_taʊnʤɔɪt.wav,list1,taʊnʤɔɪt,ss,cvc,town,y,1,0.65,0.803030303,0.449299299,1156.700701,1156.700701,1156.700701
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,86,s,y,y,SRBOX,3000,1794740,1792477,1,2256,1794733,Procedure1,SRBOX,./recording/65_gʌɫsəm.wav,list1,gʌɫsəm,sw,cvc,gull,goal,0,0.65,0.196969697,0.271428355,1984.571645,1101.136281,1282.432367
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,87,k,y,y,SRBOX,3000,1798926,1797960,1,966,1798926,Procedure1,SRBOX,./recording/65_mɪɫkəθ.wav,list1,mɪɫkəθ,sw,cvcc,milk,y,1,0.65,0.939393939,0.445414068,520.585932,520.585932,520.585932
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,89,p,y,y,SRBOX,3000,1806420,1805227,1,1183,1806410,Procedure1,SRBOX,./recording/65_lʌmpədʒ.wav,list1,lʌmpədʒ,sw,cvcc,lump,y,1,0.65,0.772727273,0.396427707,786.572293,786.572293,786.572293
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,92,th,n,y,SRBOX,3000,1817061,1815810,1,1250,1817060,Procedure1,SRBOX,./recording/65_mʌnθəm.wav,list1,mʌnθəm,sw,cvcc,month,y,1,0.65,0.515151515,0.42644936,823.55064,823.55064,823.55064
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,93,k,y,y,SRBOX,3000,1821676,1820260,1,1405,1821665,Procedure1,Keyboard,./recording/65_bʌɫkəθ.wav,list1,bʌɫkəθ,sw,cvcc,bulk,y,1,0.65,0.681818182,0.541645052,863.354948,863.354948,863.354948
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,95,k,y,y,SRBOX,3000,1830427,1827977,1,2440,1830417,Procedure1,SRBOX,./recording/65_staɹkəp.wav,list1,staɹkəp,sw,cvc,star,y,1,0.65,0.727272727,0.48584401,1954.15599,1954.15599,1032.757445
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,97,k,y,y,SRBOX,3000,1837976,1836743,1,1231,1837974,Procedure1,Keyboard,./recording/65_gæŋkəf.wav,list1,gæŋkəf,sw,cvc,gang,y,1,0.65,0.409090909,0.313871461,917.128539,917.128539,917.128539
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,99,ch,n,y,SRBOX,3000,1847310,1844310,,0,0,Procedure1,,,list1,tʌntʃəp,sw,cvc,ton,n,0,0.65,0.196969697,0.372240634,-372.240634,-372.240634,-372.240634
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,100,k,y,y,SRBOX,3000,1848919,1847393,1,1515,1848908,Procedure1,Keyboard,./recording/65_θæŋkuf.wav,list1,θæŋkuf,ss,cvcc,thank,y,1,0.65,0.636363636,0,1515,1515,1515
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,101,k,y,y,SRBOX,3000,1853609,1852143,1,1449,1853592,Procedure1,SRBOX,./recording/65_pɹɛskɛp.wav,list1,pɹɛskɛp,ss,cvc,press,y,1,0.65,0.636363636,0.478091729,970.908271,970.908271,970.908271
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,104,dz,n,y,SRBOX,3000,1864669,1863010,1,1658,1864668,Procedure1,SRBOX,./recording/65_kɹɪnʤeɪp.wav,list1,kɹɪnʤeɪp,ss,cvcc,cringe,y,1,0.65,0.681818182,0.52148157,1136.51843,1136.51843,1136.51843
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,105,s,y,y,SRBOX,3000,1870893,1867893,,0,0,Procedure1,,,list1,ɹɪnsəf,sw,cvcc,rinse,n,0,0.65,0.606060606,0.465474253,-465.474253,-465.474253,-465.474253
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,112,dz,n,y,SRBOX,3000,1890929,1889510,1,1404,1890914,Procedure1,SRBOX,./recording/65_pɪnʤəp.wav,list1,pɪnʤəp,sw,cvc,pin,y,1,0.65,0.712121212,0.381340246,1022.659754,1022.659754,1022.659754
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,115,k,y,y,SRBOX,3000,1901819,1900310,1,1507,1901817,Procedure1,Keyboard,./recording/65_tæskɛθ.wav,list1,tæskɛθ,ss,cvcc,task,y,1,0.65,0.833333333,0.525337475,981.662525,981.662525,981.662525
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,119,k,y,y,SRBOX,3000,1918993,1915993,,0,0,Procedure1,,,list1,fʌskəʤ,sw,cvc,fuss,n,0,0.65,0.424242424,0.463196101,-463.196101,-463.196101,-463.196101
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,121,p,y,y,SRBOX,3000,1924838,1922177,1,2655,1924832,Procedure1,SRBOX,./recording/65_pʌmpaʊdʒ.wav,list1,pʌmpaʊdʒ,ss,cvcc,pump,y,1,0.65,0.636363636,0.448161285,2206.838715,974.8578878,1082.950333
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,123,sh,n,y,SRBOX,3000,1934143,1931143,,0,0,Procedure1,,,list1,hɔɹʃəb,sw,cvcc,harsh,n,0,0.65,0.575757576,0.463977829,-463.977829,-463.977829,-463.977829
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,125,k,y,y,SRBOX,3000,1938528,1937327,1,1199,1938526,Procedure1,SRBOX,./recording/65_glæskɛθ.wav,list1,glæskɛθ,ss,cvc,glass,y,1,0.65,0.893939394,0.630500926,568.499074,568.499074,568.499074
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,126,dz,n,y,SRBOX,3000,1944727,1941727,,0,0,Procedure1,,,list1,lʌndʒeɪb,ss,cvcc,lunge,n,0,0.65,0.621212121,0.457308404,-457.308404,-457.308404,-457.308404
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,128,p,y,y,SRBOX,3000,1949818,1947893,1,1906,1949799,Procedure1,Keyboard,./recording/65_tʃæmpoʊʃ.wav,list1,tʃæmpoʊʃ,ss,cvcc,champ,y,1,0.65,0.5,0.598037684,1307.962316,1307.962316,1307.962316
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,129,ch,n,y,SRBOX,3000,1956060,1953060,,0,0,Procedure1,,,list1,plæntʃɛb,ss,cvcc,plant,n,0,0.65,0.318181818,0.491713802,-491.713802,-491.713802,-491.713802
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,130,k,y,y,SRBOX,3000,1957209,1956160,1,1032,1957192,Procedure1,SRBOX,./recording/65_tɹʌŋkəm.wav,list1,tɹʌŋkəm,sw,cvcc,trunk,y,1,0.65,0.757575758,0.446801259,585.198741,585.198741,585.198741
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,131,ch,n,y,SRBOX,3000,1961593,1960460,1,1119,1961579,Procedure1,SRBOX,./recording/65_gɔntʃeθ.wav,list1,gɔntʃeθ,ss,cvc,gone,y,1,0.65,0.575757576,0.399532384,719.467616,719.467616,719.467616
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,133,k,y,y,SRBOX,3000,1969367,1967910,1,1440,1969350,Procedure1,SRBOX,./recording/65_gæskəʤ.wav,list1,gæskəʤ,sw,cvc,gas,y,1,0.65,0.848484848,0.385228403,1054.771597,1054.771597,1054.771597
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,137,k,y,y,SRBOX,3000,1984860,1981860,,0,0,Procedure1,,,list1,fɪɫkəθ,sw,cvc,fill,n,0,0.65,0.318181818,0.379301806,-379.301806,-379.301806,-379.301806
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,139,p,y,y,SRBOX,3000,1989907,1988043,1,1859,1989902,Procedure1,SRBOX,./recording/65_skʌɫpən.wav,list1,skʌɫpən,sw,cvc,skull,y,1,0.65,0.5,0.438906803,1420.093197,1420.093197,1420.093197
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,147,th,n,y,SRBOX,3000,2018196,2016227,1,1967,2018194,Procedure1,SRBOX,./recording/65_stɛlθaum.wav,list1,stɛlθaum,ss,cvcc,stealth,y,1,0.65,0.5,0.555694706,1411.305294,1411.305294,1411.305294
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,151,th,n,y,SRBOX,3000,2034367,2032977,1,1386,2034363,Procedure1,Keyboard,./recording/65_fɪfθaʊm.wav,list1,fɪfθaʊm,ss,cvcc,fifth,y,1,0.65,0.560606061,0.527940664,858.059336,858.059336,858.059336
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,153,th,n,y,SRBOX,3000,2043650,2040677,1,2966,2043643,Procedure1,SRBOX,./recording/65_kɪdθum.wav,list1,kɪdθum,ss,cvc,kid,y,1,0.65,0.863636364,0.395836814,2570.163186,1101.136281,843.0911962
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,154,dz,n,y,SRBOX,3000,2048089,2046893,1,1181,2048074,Procedure1,SRBOX,./recording/65_gɹʌnʤəm.wav,list1,gɹʌnʤəm,sw,cvcc,grunge,y,1,0.65,0.454545455,0.396664719,784.335281,784.335281,784.335281
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,155,p,y,y,SRBOX,3000,2052508,2051310,1,1198,2052508,Procedure1,SRBOX,./recording/65_nʌmpædʒ.wav,list1,nʌmpædʒ,ss,cvc,numb,y,1,0.65,0.53030303,0.498357651,699.642349,699.642349,699.642349
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,158,k,y,y,SRBOX,3000,2063049,2061893,1,1155,2063048,Procedure1,SRBOX,./recording/65_plʌskiv.wav,list1,plʌskiv,ss,cvc,plus,y,1,0.65,0.666666667,0.602286633,552.713367,552.713367,552.713367
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,159,k,y,y,SRBOX,3000,2067428,2066243,1,1180,2067423,Procedure1,SRBOX,./recording/65_kɪskɛl.wav,list1,kɪskɛl,ss,cvc,kiss,y,1,0.65,0.909090909,0.41178617,768.21383,768.21383,768.21383
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,160,dz,n,y,SRBOX,3000,2073643,2070643,,0,0,Procedure1,,,list1,bʌnʤam,ss,cvc,bun,n,0,0.65,0.196969697,0.533254863,-533.254863,-533.254863,-533.254863
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,161,v,n,y,SRBOX,3000,2076727,2073727,,0,0,Procedure1,,,list1,saɫvəɫ,sw,cvcc,solve,n,0,0.65,0.272727273,0.480247936,-480.247936,-480.247936,-480.247936
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,167,ch,n,y,SRBOX,3000,2095277,2092277,,0,0,Procedure1,,,list1,blæntʃɛb,ss,cvcc,blanch,n,0,0.65,0.136363636,0.301386207,-301.386207,-301.386207,-301.386207
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,170,dz,n,y,SRBOX,3000,2103158,2101577,1,1567,2103144,Procedure1,SRBOX,./recording/65_fɹɪndʒup.wav,list1,fɹɪndʒup,ss,cvcc,fringe,y,1,0.65,0.393939394,0.471448869,1095.551131,1095.551131,1095.551131
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,171,ch,n,y,SRBOX,3000,2107549,2106393,1,1154,2107547,Procedure1,SRBOX,./recording/65_lʌntʃɔb.wav,list1,lʌntʃɔb,ss,cvcc,lunch,y,1,0.65,0.696969697,0.448836225,705.163775,705.163775,705.163775
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,172,ch,n,y,SRBOX,3000,2111788,2110760,1,1011,2111771,Procedure1,SRBOX,./recording/65_sʌntʃɔb.wav,list1,sʌntʃɔb,ss,cvc,sun,y,1,0.65,0.863636364,0.456141499,554.858501,554.858501,554.858501
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,174,dz,n,y,SRBOX,3000,2119319,2118093,1,1209,2119302,Procedure1,SRBOX,./recording/65_laʊndʒət.wav,list1,laʊndʒət,sw,cvcc,lounge,y,1,0.65,0.787878788,0.504859099,704.140901,704.140901,704.140901
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,175,ch,n,y,SRBOX,3000,2123629,2122560,1,1067,2123627,Procedure1,SRBOX,./recording/65_kɹʌntʃəθ.wav,list1,kɹʌntʃəθ,sw,cvcc,crunch,y,1,0.65,0.757575758,0.355433817,711.566183,711.566183,711.566183
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,181,k,y,y,SRBOX,3000,2145310,2142310,,0,0,Procedure1,,,list1,tʌskɪv,ss,cvcc,tusk,n,0,0.65,0.681818182,0.664977319,-664.977319,-664.977319,-664.977319
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,182,th,n,y,SRBOX,3000,2146569,2145410,1,1153,2146563,Procedure1,SRBOX,./recording/65_wɪdθum.wav,list1,wɪdθum,ss,cvcc,width,with,0,0.65,0.424242424,0.446770289,706.229711,974.8578878,951.2163987
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,185,th,n,y,SRBOX,3000,2159010,2156010,,0,0,Procedure1,,,list1,dɛpθəm,sw,cvcc,depth,n,0,0.65,0.818181818,0.130570913,-130.570913,-130.570913,-130.570913
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,186,ch,n,y,SRBOX,3000,2160979,2159093,1,1884,2160977,Procedure1,SRBOX,./recording/65_tɛntʃəm.wav,list1,tɛntʃəm,sw,cvc,ten,y,1,0.65,0.5,0.370660687,1513.339313,1513.339313,1513.339313
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,191,s,y,y,SRBOX,3000,2179989,2178343,1,1641,2179984,Procedure1,SRBOX,./recording/65_tʃænsuf.wav,list1,tʃænsuf,ss,cvcc,chance,y,1,0.65,0.636363636,0.514761905,1126.238095,1126.238095,1126.238095
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,192,p,y,y,SRBOX,3000,2184679,2183193,1,1476,2184669,Procedure1,Keyboard,./recording/65_skælpəb.wav,list1,skælpəb,sw,cvcc,scalp,y,1,0.65,0.727272727,0.610340124,865.659876,865.659876,865.659876
65,1,4/12/19,4/12/19 19:49,12:49:00,3.0.3.43,SRBOX,SRBOX,18,1,2,1,counterBalance1,200,v,n,y,SRBOX,3000,2212577,2209577,,0,0,Procedure1,,,list1,daɫvəɫ,sw,cvc,doll,n,0,0.65,0.560606061,0.440334408,-440.334408,-440.334408,-440.334408
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,1,k,y,y,SRBOX,3000,400442,398864,1,1569,400433,Procedure1,Keyboard,./recording/66_flæskəʤ.wav,list2,flæskəʤ,sw,cvcc,flask,y,1,0.7875,0.545454545,0.628591575,940.408425,940.408425,940.408425
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,7,v,n,y,SRBOX,3000,420482,419114,1,1367,420481,Procedure1,SRBOX,./recording/66_twɛɫvɔn.wav,list2,twɛɫvɔn,ss,cvcc,twelve,y,1,0.7875,0.863636364,0.469128936,897.871064,897.871064,897.871064
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,9,s,y,y,SRBOX,3000,428380,426831,1,1533,428364,Procedure1,SRBOX,./recording/66_tɪnsəf.wav,list2,tɪnsəf,sw,cvc,tin,y,1,0.7875,0.575757576,0.319123739,1213.876261,1213.876261,1213.876261
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,11,th,n,y,SRBOX,3000,435945,434697,1,1242,435939,Procedure1,SRBOX,./recording/66_klɪfθaʊm.wav,list2,klɪfθaʊm,ss,cvc,cliff,y,1,0.7875,0.787878788,0.430776581,811.223419,811.223419,811.223419
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,12,ch,n,y,SRBOX,3000,440289,439164,1,1115,440279,Procedure1,SRBOX,./recording/66_tɹɛntʃəm.wav,list2,tɹɛntʃəm,sw,cvcc,trench,y,1,0.7875,0.515151515,0.379715794,735.284206,735.284206,735.284206
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,20,k,y,y,SRBOX,3000,469464,466464,,0,0,Procedure1,,,list2,tʌŋkəm,sw,cvc,tongue,n,0,0.7875,0.5,0.541247175,-541.247175,-541.247175,-541.247175
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,22,p,y,y,SRBOX,3000,475647,472647,,0,0,Procedure1,,,list2,pælpæb,ss,cvc,pal,n,0,0.7875,0.075757576,0.363046369,-363.046369,-363.046369,-363.046369
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,23,ch,n,y,SRBOX,3000,478747,475747,,0,0,Procedure1,,,list2,pɛntʃəb,sw,cvc,pen,n,0,0.7875,0.681818182,0.340578798,-340.578798,-340.578798,-340.578798
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,25,v,n,y,SRBOX,3000,484525,483231,1,1289,484520,Procedure1,SRBOX,./recording/66_sɛɫvɔn.wav,list2,sɛɫvɔn,ss,cvc,sell,y,1,0.7875,0.439393939,0.425047338,863.952662,863.952662,863.952662
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,26,th,n,y,SRBOX,3000,488950,487764,1,1170,488934,Procedure1,Keyboard,./recording/66_tɛlθaum.wav,list2,tɛlθaum,ss,cvc,tell,y,1,0.7875,0.409090909,0.443182138,726.817862,726.817862,726.817862
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,27,ch,n,y,SRBOX,3000,493089,492181,1,902,493083,Procedure1,Keyboard,./recording/66_fʌntʃəθ.wav,list2,fʌntʃəθ,sw,cvc,fun,y,1,0.7875,0.712121212,0.398737613,503.262387,503.262387,503.262387
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,29,dz,n,y,SRBOX,3000,500849,499414,1,1424,500838,Procedure1,Keyboard,./recording/66_dʌnʤeɪb.wav,list2,dʌnʤeɪb,ss,cvc,done,y,1,0.7875,0.424242424,0.324398934,1099.601066,1099.601066,1099.601066
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,37,th,n,y,SRBOX,3000,528500,527381,1,1115,528496,Procedure1,SRBOX,./recording/66_rʌnθum.wav,list2,rʌnθum,ss,cvc,run,y,1,0.7875,0.939393939,0.461335669,653.664331,653.664331,653.664331
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,38,s,y,y,SRBOX,3000,532910,531714,1,1190,532904,Procedure1,SRBOX,./recording/66_kænsəf.wav,list2,kænsəf,sw,cvc,can,y,1,0.7875,0.545454545,0.339995163,850.004837,850.004837,850.004837
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,39,p,y,y,SRBOX,3000,537369,536147,1,1221,537368,Procedure1,Keyboard,./recording/66_slæmpəʃ.wav,list2,slæmpəʃ,sw,cvc,slam,y,1,0.7875,0.560606061,0.49216454,728.83546,728.83546,728.83546
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,49,k,y,y,SRBOX,3000,575697,572697,,0,0,Procedure1,,,list2,dʌskoʊʤ,ss,cvcc,dusk,n,0,0.7875,0.484848485,0.542573696,-542.573696,-542.573696,-542.573696
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,50,ch,n,y,SRBOX,3000,578781,575781,,0,0,Procedure1,,,list2,bɹʌntʃeɪp,ss,cvcc,brunch,n,0,0.7875,0.272727273,0.251207392,-251.207392,-251.207392,-251.207392
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,52,k,y,y,SRBOX,3000,583329,581964,1,1360,583324,Procedure1,SRBOX,./recording/66_dɛskɛp.wav,list2,dɛskɛp,ss,cvcc,desk,y,1,0.7875,0.803030303,0.59202447,767.97553,767.97553,767.97553
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,56,k,y,y,SRBOX,3000,600047,597047,,0,0,Procedure1,,,list2,kʌskəv,sw,cvc,cuss,n,0,0.7875,0.136363636,0.381868622,-381.868622,-381.868622,-381.868622
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,57,ch,n,y,SRBOX,3000,603131,600131,,0,0,Procedure1,,,list2,fɹɛntʃəb,sw,cvcc,french,n,0,0.7875,0.121212121,0.444853171,-444.853171,-444.853171,-444.853171
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,58,p,y,y,SRBOX,3000,605297,603214,1,2078,605292,Procedure1,SRBOX,./recording/66_pʌɫpɔɪn.wav,list2,pʌɫpɔɪn,ss,cvcc,pulp,y,1,0.7875,0.651515152,0.515686402,1562.313598,1562.313598,1562.313598
66,1,4/12/19,,15:29:48,3.0.3.43,SRBOX,SRBOX,18,2,2,1,counterBalance2,59,th,n,y,SRBOX,3000,609860,608531,1,1322,609853,Procedure1,SRBOX,./recording/66_stɛpθeɪm.wav,list2,stɛpθeɪm,ss,cvc,step,y,1,0.7875,0.909090909,0.639046668,682.953332,682.953332,682.953332
